RecordID,Timestamp,RequestsIn Last Minute,ActiveVMs,AvgCPU%,AvgQueueLength,VMProvisioningDelay (s),Notes
2040,21/10/2025 09:59,1682,15,48.1,2.2,0,New VM active
2041,21/10/2025 10:00,1972,15,52.6,2.9,0,Normal load
2042,21/10/2025 10:01,2049,15,54.6,3.3,0,Normal load
2043,21/10/2025 10:02,2018,15,53.8,3.1,0,Normal load
2044,21/10/2025 10:03,1101,14,29.4,0.6,0,Scale-in
2045,21/10/2025 10:04,4845,14,100,50,60,Scale-out triggered
2046,21/10/2025 10:05,6157,14,100,50,60,Provisioning new VM
2047,21/10/2025 10:06,2160,14,61.7,5,60,Provisioning new VM
2048,21/10/2025 10:07,2157,14,61.6,4.9,60,Provisioning new VM
2049,21/10/2025 10:08,2071,15,59.2,4.3,0,New VM active
2050,21/10/2025 10:09,2202,15,58.7,4.2,0,Normal load
2051,21/10/2025 10:10,2383,15,63.5,5.5,0,Normal load
2052,21/10/2025 10:11,1926,15,51.4,2.7,0,Normal load
2053,21/10/2025 10:12,1982,15,52.9,3,0,Normal load
2054,21/10/2025 10:13,2078,15,55.4,3.4,0,Normal load
2055,21/10/2025 10:14,1797,15,47.9,2.2,0,Normal load
2056,21/10/2025 10:15,1939,15,51.7,2.8,0,Normal load
2057,21/10/2025 10:16,2031,15,54.2,3.2,0,Normal load
2058,21/10/2025 10:17,2396,15,63.9,5.7,0,Normal load
2059,21/10/2025 10:18,2231,15,59.5,4.4,0,Normal load
2060,21/10/2025 10:19,2212,15,59,4.2,0,Normal load
2061,21/10/2025 10:20,2390,15,63.7,5.6,0,Normal load
2062,21/10/2025 10:21,2123,15,56.6,3.7,0,Normal load
2063,21/10/2025 10:22,2265,15,60.4,4.6,0,Normal load
2064,21/10/2025 10:23,2132,15,56.9,3.7,0,Normal load
2065,21/10/2025 10:24,2232,15,59.5,4.4,0,; Network event
2066,21/10/2025 10:25,2003,15,53.4,3.1,0,Normal load
2067,21/10/2025 10:26,1502,15,40.1,1.3,0,Normal load
2068,21/10/2025 10:27,2124,15,56.6,3.7,0,Normal load
2069,21/10/2025 10:28,6360,15,100,50,60,Scale-out triggered
2070,21/10/2025 10:29,2410,15,64.3,5.8,60,Provisioning new VM
2071,21/10/2025 10:30,2421,15,64.6,5.9,60,Provisioning new VM
2072,21/10/2025 10:31,2494,15,66.5,6.6,60,Provisioning new VM
2073,21/10/2025 10:32,2184,16,58.2,4.1,0,New VM active
2074,21/10/2025 10:33,2213,16,55.3,3.4,0,Normal load
2075,21/10/2025 10:34,1993,16,49.8,2.5,0,Normal load
2076,21/10/2025 10:35,1037,15,25.9,0.5,0,Scale-in
2077,21/10/2025 10:36,2326,15,62,5.1,0,Normal load
2078,21/10/2025 10:37,2485,15,66.3,6.5,0,Normal load
2079,21/10/2025 10:38,2122,15,56.6,3.7,0,Normal load
2080,21/10/2025 10:39,5096,15,100,50,60,Scale-out triggered
2081,21/10/2025 10:40,2160,15,57.6,3.9,60,Provisioning new VM
2082,21/10/2025 10:41,2322,15,61.9,5,60,Provisioning new VM
2083,21/10/2025 10:42,1770,15,47.2,2.1,60,Provisioning new VM
2084,21/10/2025 10:43,1540,16,41.1,1.4,0,New VM active
2085,21/10/2025 10:44,2011,16,50.3,2.5,0,Normal load
2086,21/10/2025 10:45,1830,16,45.8,1.9,0,Normal load
2087,21/10/2025 10:46,2023,16,50.6,2.6,0,Normal load
2088,21/10/2025 10:47,2120,16,53,3,0,Normal load
2089,21/10/2025 10:48,5094,16,100,50,60,Scale-out triggered
2090,21/10/2025 10:49,2552,16,63.8,5.6,60,Provisioning new VM
2091,21/10/2025 10:50,1124,16,28.1,0.5,60,Provisioning new VM
2092,21/10/2025 10:51,2241,16,56,3.6,60,Provisioning new VM
2093,21/10/2025 10:52,2328,17,58.2,4.1,0,New VM active
2094,21/10/2025 10:53,1853,17,43.6,1.7,0,Normal load
2095,21/10/2025 10:54,2441,17,57.4,3.9,0,Normal load
2096,21/10/2025 10:55,2140,17,50.4,2.6,0,Normal load
2097,21/10/2025 10:56,2341,17,55.1,3.4,0,Normal load
2098,21/10/2025 10:57,1871,17,44,1.7,0,Normal load
2099,21/10/2025 10:58,1740,17,40.9,1.4,0,Normal load
2100,21/10/2025 10:59,2381,17,56,3.6,0,Normal load
2101,21/10/2025 11:00,2262,17,53.2,3,0,Normal load
2102,21/10/2025 11:01,1916,17,45.1,1.9,0,Normal load
2103,21/10/2025 11:02,1925,17,45.3,1.9,0,Normal load
2104,21/10/2025 11:03,6160,17,100,50,60,Scale-out triggered
2105,21/10/2025 11:04,1839,17,43.3,1.7,60,Provisioning new VM
2106,21/10/2025 11:05,2604,17,61.3,4.8,60,Provisioning new VM
2107,21/10/2025 11:06,1917,17,45.1,1.9,60,Provisioning new VM
2108,21/10/2025 11:07,2332,18,54.9,3.3,0,New VM active
2109,21/10/2025 11:08,1036,17,23,0.3,0,Scale-in
2110,21/10/2025 11:09,2323,17,54.7,3.3,0,Normal load
2111,21/10/2025 11:10,2013,17,47.4,2.1,0,Normal load
2112,21/10/2025 11:11,2116,17,49.8,2.5,0,Normal load
2113,21/10/2025 11:12,2171,17,51.1,2.7,0,Normal load
2114,21/10/2025 11:13,945,16,22.2,0.3,0,Scale-in
2115,21/10/2025 11:14,2360,16,59,4.2,0,Normal load
2116,21/10/2025 11:15,2021,16,50.5,2.6,0,Normal load
2117,21/10/2025 11:16,2098,16,52.4,2.9,0,Normal load
2118,21/10/2025 11:17,1892,16,47.3,2.1,0,Normal load
2119,21/10/2025 11:18,1468,15,36.7,1.1,0,Scale-in
2120,21/10/2025 11:19,2108,15,56.2,3.6,0,Normal load
2121,21/10/2025 11:20,2811,15,75,11.2,60,Scale-out triggered
2122,21/10/2025 11:21,5930,15,100,50,60,Provisioning new VM
2123,21/10/2025 11:22,2155,15,57.5,3.9,60,Provisioning new VM
2124,21/10/2025 11:23,2089,15,55.7,3.5,60,Provisioning new VM
2125,21/10/2025 11:24,2166,16,57.8,3.9,0,New VM active
2126,21/10/2025 11:25,1154,15,28.8,0.6,0,Scale-in
2127,21/10/2025 11:26,1841,15,49.1,2.4,0,Normal load
2128,21/10/2025 11:27,2461,15,65.6,6.3,0,Normal load
2129,21/10/2025 11:28,2353,15,62.7,5.3,0,Normal load
2130,21/10/2025 11:29,2354,15,62.8,5.3,0,Normal load
2131,21/10/2025 11:30,2278,15,60.7,4.7,0,Normal load
2132,21/10/2025 11:31,2165,15,57.7,3.9,0,Normal load
2133,21/10/2025 11:32,2342,15,62.5,5.2,0,Normal load
2134,21/10/2025 11:33,2320,15,61.9,5,0,Normal load
2135,21/10/2025 11:34,2064,15,55,3.4,0,Normal load
2136,21/10/2025 11:35,5013,15,100,50,60,Scale-out triggered
2137,21/10/2025 11:36,1094,15,29.2,0.6,60,Provisioning new VM
2138,21/10/2025 11:37,2578,15,68.7,7.6,60,Provisioning new VM
2139,21/10/2025 11:38,1825,15,48.7,2.3,60,Provisioning new VM
2140,21/10/2025 11:39,1764,16,47,2.1,0,New VM active
2141,21/10/2025 11:40,2204,16,55.1,3.4,0,Normal load
2142,21/10/2025 11:41,2174,16,54.4,3.2,0,Normal load
2143,21/10/2025 11:42,2207,16,55.2,3.4,0,Normal load
2144,21/10/2025 11:43,2226,16,55.6,3.5,0,Normal load
2145,21/10/2025 11:44,2100,16,52.5,2.9,0,Normal load
2146,21/10/2025 11:45,2562,16,64,5.7,0,Normal load
2147,21/10/2025 11:46,1728,16,43.2,1.6,0,Normal load
2148,21/10/2025 11:47,1936,16,48.4,2.3,0,Normal load
2149,21/10/2025 11:48,2132,16,53.3,3,0,Normal load
2150,21/10/2025 11:49,1716,16,42.9,1.6,0,Normal load
2151,21/10/2025 11:50,2113,16,52.8,3,0,Normal load
2152,21/10/2025 11:51,2609,16,65.2,6.1,0,Normal load
2153,21/10/2025 11:52,2166,16,54.2,3.2,0,Normal load
2154,21/10/2025 11:53,5556,16,100,50,60,Scale-out triggered
2155,21/10/2025 11:54,1820,16,45.5,1.9,60,Provisioning new VM
2156,21/10/2025 11:55,1994,16,49.8,2.5,60,Provisioning new VM
2157,21/10/2025 11:56,2059,16,51.5,2.7,60,Provisioning new VM
2158,21/10/2025 11:57,5186,17,100,50,0,New VM active
2159,21/10/2025 11:58,6265,17,100,50,60,Scale-out triggered
2160,21/10/2025 11:59,2311,17,54.4,3.2,60,Provisioning new VM
2161,21/10/2025 12:00,2583,17,60.8,4.7,60,Provisioning new VM
2162,21/10/2025 12:01,1237,17,29.1,0.6,60,Provisioning new VM
2163,21/10/2025 12:02,1275,17,30,0.6,0,Scale-in
2164,21/10/2025 12:03,1371,16,32.3,0.8,0,Scale-in
2165,21/10/2025 12:04,1437,15,35.9,1,0,Scale-in
2166,21/10/2025 12:05,2619,15,69.8,8.1,0,Normal load
2167,21/10/2025 12:06,1078,14,28.7,0.6,0,Scale-in
2168,21/10/2025 12:07,506,13,14.5,0.1,0,Scale-in
2169,21/10/2025 12:08,1165,12,35.8,1,0,Scale-in
2170,21/10/2025 12:09,1270,12,42.3,1.6,0,Normal load
2171,21/10/2025 12:10,1348,12,44.9,1.8,0,Normal load
2172,21/10/2025 12:11,1189,11,39.6,1.3,0,Scale-in
2173,21/10/2025 12:12,1152,11,41.9,1.5,0,Normal load
2174,21/10/2025 12:13,1223,11,44.5,1.8,0,Normal load
2175,21/10/2025 12:14,537,10,19.5,0.2,0,Scale-in
2176,21/10/2025 12:15,1513,10,60.5,4.6,0,Normal load
2177,21/10/2025 12:16,959,9,38.4,1.2,0,Scale-in
2178,21/10/2025 12:17,1228,9,54.6,3.3,0,Normal load
2179,21/10/2025 12:18,1504,9,66.8,6.7,0,Normal load
2180,21/10/2025 12:19,3003,9,100,50,60,Scale-out triggered
2181,21/10/2025 12:20,1171,9,52,2.8,60,Provisioning new VM
2182,21/10/2025 12:21,1146,9,50.9,2.6,60,Provisioning new VM
2183,21/10/2025 12:22,1173,9,52.1,2.8,60,Provisioning new VM
2184,21/10/2025 12:23,1406,10,62.5,5.2,0,New VM active
2185,21/10/2025 12:24,868,9,34.7,0.9,0,Scale-in
2186,21/10/2025 12:25,1430,9,63.6,5.5,0,Normal load
2187,21/10/2025 12:26,986,9,43.8,1.7,0,Normal load
2188,21/10/2025 12:27,1160,9,51.6,2.7,0,Normal load
2189,21/10/2025 12:28,1136,9,50.5,2.6,0,Normal load
2190,21/10/2025 12:29,1288,9,57.2,3.8,0,Normal load
2191,21/10/2025 12:30,960,9,42.7,1.6,0,Normal load
2192,21/10/2025 12:31,1269,9,56.4,3.6,0,Normal load
2193,21/10/2025 12:32,1504,9,66.8,6.7,0,Normal load
2194,21/10/2025 12:33,996,9,44.3,1.8,0,Normal load
2195,21/10/2025 12:34,3071,9,100,50,60,Scale-out triggered
2196,21/10/2025 12:35,1101,9,48.9,2.3,60,Provisioning new VM
2197,21/10/2025 12:36,1264,9,56.2,3.6,60,Provisioning new VM
2198,21/10/2025 12:37,601,9,26.7,0.5,60,Provisioning new VM
2199,21/10/2025 12:38,1104,10,49.1,2.4,0,New VM active
2200,21/10/2025 12:39,1273,10,50.9,2.6,0,Normal load
2201,21/10/2025 12:40,1471,10,58.8,4.2,0,Normal load
2202,21/10/2025 12:41,1171,10,46.8,2.1,0,Normal load
2203,21/10/2025 12:42,1308,10,52.3,2.9,0,Normal load
2204,21/10/2025 12:43,1006,10,40.2,1.4,0,Normal load
2205,21/10/2025 12:44,528,9,21.1,0.3,0,Scale-in
2206,21/10/2025 12:45,1271,9,56.5,3.7,0,Normal load
2207,21/10/2025 12:46,1423,9,63.2,5.4,0,Normal load
2208,21/10/2025 12:47,1253,9,55.7,3.5,0,Normal load
2209,21/10/2025 12:48,1153,9,51.2,2.7,0,Normal load
2210,21/10/2025 12:49,1200,9,53.3,3,0,Normal load
2211,21/10/2025 12:50,1012,9,45,1.8,0,Normal load
2212,21/10/2025 12:51,1291,9,57.4,3.9,0,Normal load
2213,21/10/2025 12:52,1332,9,59.2,4.3,0,Normal load
2214,21/10/2025 12:53,2830,9,100,50,60,Scale-out triggered
2215,21/10/2025 12:54,2824,9,100,50,60,Provisioning new VM
2216,21/10/2025 12:55,1240,9,55.1,3.4,60,Provisioning new VM
2217,21/10/2025 12:56,1134,9,50.4,2.6,60,Provisioning new VM
2218,21/10/2025 12:57,1190,10,52.9,3,0,New VM active
2219,21/10/2025 12:58,3787,10,100,50,60,Scale-out triggered
2220,21/10/2025 12:59,1163,10,46.5,2,60,Provisioning new VM
2221,21/10/2025 13:00,1146,10,45.8,1.9,60,Provisioning new VM
2222,21/10/2025 13:01,1103,10,44.1,1.7,60,Provisioning new VM
2223,21/10/2025 13:02,1312,11,52.5,2.9,0,New VM active
2224,21/10/2025 13:03,1173,11,42.7,1.6,0,Normal load
2225,21/10/2025 13:04,1103,11,40.1,1.3,0,Normal load
2226,21/10/2025 13:05,1398,11,50.8,2.6,0,Normal load
2227,21/10/2025 13:06,1413,11,51.4,2.7,0,Normal load
2228,21/10/2025 13:07,1110,11,40.4,1.4,0,Normal load
2229,21/10/2025 13:08,920,10,33.5,0.8,0,Scale-in
2230,21/10/2025 13:09,3378,10,100,50,60,Scale-out triggered
2231,21/10/2025 13:10,1097,10,43.9,1.7,60,Provisioning new VM
2232,21/10/2025 13:11,3296,10,100,50,60,Provisioning new VM
2233,21/10/2025 13:12,904,10,36.2,1,60,Provisioning new VM
2234,21/10/2025 13:13,1334,11,53.4,3.1,0,New VM active
2235,21/10/2025 13:14,1018,10,37,1.1,0,Scale-in
2236,21/10/2025 13:15,1310,10,52.4,2.9,0,Normal load
2237,21/10/2025 13:16,1202,10,48.1,2.2,0,Normal load
2238,21/10/2025 13:17,1057,10,42.3,1.5,0,Normal load
2239,21/10/2025 13:18,1139,10,45.6,1.9,0,Normal load
2240,21/10/2025 13:19,1303,10,52.1,2.8,0,Normal load
2241,21/10/2025 13:20,1216,10,48.6,2.3,0,Normal load
2242,21/10/2025 13:21,3219,10,100,50,60,Scale-out triggered
2243,21/10/2025 13:22,1496,10,59.8,4.5,60,Provisioning new VM
2244,21/10/2025 13:23,483,10,19.3,0.2,60,Provisioning new VM
2245,21/10/2025 13:24,1443,10,57.7,3.9,60,Provisioning new VM
2246,21/10/2025 13:25,1216,11,48.6,2.3,0,New VM active
2247,21/10/2025 13:26,1065,10,38.7,1.2,0,Scale-in
2248,21/10/2025 13:27,1000,10,40,1.3,0,Normal load
2249,21/10/2025 13:28,1172,10,46.9,2.1,0,Normal load
2250,21/10/2025 13:29,1338,10,53.5,3.1,0,Normal load
2251,21/10/2025 13:30,1181,10,47.2,2.1,0,Normal load
2252,21/10/2025 13:31,1427,10,57.1,3.8,0,Normal load
2253,21/10/2025 13:32,982,9,39.3,1.3,0,Scale-in
2254,21/10/2025 13:33,1198,9,53.2,3,0,Normal load
2255,21/10/2025 13:34,1012,9,45,1.8,0,Normal load
2256,21/10/2025 13:35,1255,9,55.8,3.5,0,Normal load
2257,21/10/2025 13:36,1333,9,59.2,4.3,0,Normal load
2258,21/10/2025 13:37,1137,9,50.5,2.6,0,Normal load
2259,21/10/2025 13:38,809,8,36,1,0,Scale-in
2260,21/10/2025 13:39,1230,8,61.5,4.9,0,Normal load
2261,21/10/2025 13:40,1266,8,63.3,5.5,0,Normal load
2262,21/10/2025 13:41,1261,8,63,5.4,0,Normal load
2263,21/10/2025 13:42,3463,8,100,50,60,Scale-out triggered
2264,21/10/2025 13:43,1039,8,52,2.8,60,Provisioning new VM
2265,21/10/2025 13:44,1302,8,65.1,6.1,60,Provisioning new VM
2266,21/10/2025 13:45,1379,8,69,7.7,60,Provisioning new VM
2267,21/10/2025 13:46,933,9,46.7,2,0,New VM active
2268,21/10/2025 13:47,1248,9,55.5,3.5,0,Normal load
2269,21/10/2025 13:48,1124,9,50,2.5,0,Normal load
2270,21/10/2025 13:49,1188,9,52.8,3,0,Normal load
2271,21/10/2025 13:50,1252,9,55.6,3.5,0,Normal load
2272,21/10/2025 13:51,1127,9,50.1,2.5,0,Normal load
2273,21/10/2025 13:52,1099,9,48.8,2.3,0,Normal load
2274,21/10/2025 13:53,603,8,26.8,0.5,0,Scale-in
2275,21/10/2025 13:54,1037,8,51.8,2.8,0,Normal load
2276,21/10/2025 13:55,1037,8,51.8,2.8,0,Normal load
2277,21/10/2025 13:56,1302,8,65.1,6.1,0,Normal load
2278,21/10/2025 13:57,1028,8,51.4,2.7,0,Normal load
2279,21/10/2025 13:58,1300,8,65,6,0,Normal load
2280,21/10/2025 13:59,1269,8,63.4,5.5,0,Normal load
2281,21/10/2025 14:00,941,8,47,2.1,0,Normal load
2282,21/10/2025 14:01,1098,8,54.9,3.3,0,Normal load
2283,21/10/2025 14:02,1379,8,69,7.7,0,Normal load
2284,21/10/2025 14:03,1053,8,52.6,2.9,0,Normal load
2285,21/10/2025 14:04,1130,8,56.5,3.7,0,Normal load
2286,21/10/2025 14:05,1269,8,63.4,5.5,0,Normal load
2287,21/10/2025 14:06,1318,8,65.9,6.4,0,Normal load
2288,21/10/2025 14:07,1162,8,58.1,4,0,Normal load
2289,21/10/2025 14:08,1110,8,55.5,3.5,0,Normal load
2290,21/10/2025 14:09,3533,8,100,50,60,Scale-out triggered
2291,21/10/2025 14:10,1461,8,73,9.9,60,Provisioning new VM
2292,21/10/2025 14:11,3367,8,100,50,60,Provisioning new VM
2293,21/10/2025 14:12,1213,8,60.6,4.7,60,Provisioning new VM
2294,21/10/2025 14:13,1079,9,54,3.2,0,New VM active
2295,21/10/2025 14:14,1075,9,47.8,2.2,0,Normal load
2296,21/10/2025 14:15,3196,9,100,50,60,Scale-out triggered
2297,21/10/2025 14:16,1263,9,56.1,3.6,60,Provisioning new VM
2298,21/10/2025 14:17,1410,9,62.7,5.3,60,Provisioning new VM
2299,21/10/2025 14:18,1298,9,57.7,3.9,60,Provisioning new VM
2300,21/10/2025 14:19,975,10,43.3,1.7,0,New VM active
2301,21/10/2025 14:20,1358,10,54.3,3.2,0,Normal load
2302,21/10/2025 14:21,2626,10,100,50,60,Scale-out triggered
2303,21/10/2025 14:22,571,10,22.8,0.3,60,Provisioning new VM
2304,21/10/2025 14:23,1238,10,49.5,2.4,60,Provisioning new VM
2305,21/10/2025 14:24,3748,10,100,50,60,Provisioning new VM
2306,21/10/2025 14:25,1600,11,64,5.7,0,New VM active
2307,21/10/2025 14:26,1291,11,46.9,2.1,0,Normal load
2308,21/10/2025 14:27,1173,11,42.7,1.6,0,Normal load
2309,21/10/2025 14:28,1280,11,46.5,2,0,Normal load
2310,21/10/2025 14:29,667,10,24.3,0.4,0,Scale-in
2311,21/10/2025 14:30,1152,10,46.1,2,0,Normal load
2312,21/10/2025 14:31,1469,10,58.8,4.2,0,Normal load
2313,21/10/2025 14:32,1235,10,49.4,2.4,0,Normal load
2314,21/10/2025 14:33,1275,10,51,2.7,0,Normal load
2315,21/10/2025 14:34,1300,10,52,2.8,0,Normal load
2316,21/10/2025 14:35,632,9,25.3,0.4,0,Scale-in
2317,21/10/2025 14:36,1326,9,58.9,4.2,0,Normal load
2318,21/10/2025 14:37,1107,9,49.2,2.4,0,Normal load
2319,21/10/2025 14:38,1116,9,49.6,2.4,0,Normal load
2320,21/10/2025 14:39,1035,9,46,2,0,Normal load
2321,21/10/2025 14:40,1266,9,56.3,3.6,0,Normal load
2322,21/10/2025 14:41,1317,9,58.5,4.1,0,Normal load
2323,21/10/2025 14:42,1269,9,56.4,3.6,0,Normal load
2324,21/10/2025 14:43,1451,9,64.5,5.9,0,Normal load
2325,21/10/2025 14:44,1199,9,53.3,3,0,Normal load
2326,21/10/2025 14:45,1300,9,57.8,4,0,Normal load
2327,21/10/2025 14:46,1036,9,46,2,0,Normal load
2328,21/10/2025 14:47,1142,9,50.8,2.6,0,Normal load
2329,21/10/2025 14:48,1304,9,58,4,0,Normal load
2330,21/10/2025 14:49,3318,9,100,50,60,Scale-out triggered
2331,21/10/2025 14:50,1156,9,51.4,2.7,60,Provisioning new VM
2332,21/10/2025 14:51,1189,9,52.8,3,60,Provisioning new VM
2333,21/10/2025 14:52,972,9,43.2,1.6,60,Provisioning new VM
2334,21/10/2025 14:53,1146,10,50.9,2.6,0,New VM active
2335,21/10/2025 14:54,1334,10,53.4,3.1,0,Normal load
2336,21/10/2025 14:55,3216,10,100,50,60,Scale-out triggered
2337,21/10/2025 14:56,1275,10,51,2.7,60,Provisioning new VM
2338,21/10/2025 14:57,1207,10,48.3,2.3,60,Provisioning new VM
2339,21/10/2025 14:58,1201,10,48,2.2,60,Provisioning new VM
2340,21/10/2025 14:59,1101,11,44,1.7,0,New VM active
2341,21/10/2025 15:00,1305,11,47.5,2.1,0,Normal load
2342,21/10/2025 15:01,3158,11,100,50,60,Scale-out triggered
2343,21/10/2025 15:02,1274,11,46.3,2,60,Provisioning new VM
2344,21/10/2025 15:03,1121,11,40.8,1.4,60,Provisioning new VM
2345,21/10/2025 15:04,877,11,31.9,0.7,60,Provisioning new VM
2346,21/10/2025 15:05,1365,12,49.6,2.4,0,New VM active
2347,21/10/2025 15:06,1128,11,37.6,1.1,0,Scale-in
2348,21/10/2025 15:07,1071,10,38.9,1.2,0,Scale-in
2349,21/10/2025 15:08,1304,10,52.2,2.8,0,Normal load
2350,21/10/2025 15:09,1141,10,45.6,1.9,0,Normal load
2351,21/10/2025 15:10,1359,10,54.4,3.2,0,Normal load
2352,21/10/2025 15:11,1293,10,51.7,2.8,0,Normal load
2353,21/10/2025 15:12,1303,10,52.1,2.8,0,Normal load
2354,21/10/2025 15:13,995,9,39.8,1.3,0,Scale-in
2355,21/10/2025 15:14,1382,9,61.4,4.9,0,Normal load
2356,21/10/2025 15:15,1239,9,55.1,3.4,0,Normal load
2357,21/10/2025 15:16,1145,9,50.9,2.6,0,Normal load
2358,21/10/2025 15:17,1222,9,54.3,3.2,0,Normal load
2359,21/10/2025 15:18,934,9,41.5,1.5,0,Normal load
2360,21/10/2025 15:19,631,8,28,0.5,0,Scale-in
2361,21/10/2025 15:20,1046,8,52.3,2.9,0,Normal load
2362,21/10/2025 15:21,997,8,49.8,2.5,0,Normal load
2363,21/10/2025 15:22,972,8,48.6,2.3,0,Normal load
2364,21/10/2025 15:23,1367,8,68.4,7.4,0,Normal load
2365,21/10/2025 15:24,1106,8,55.3,3.4,0,Normal load
2366,21/10/2025 15:25,1430,8,71.5,9,60,Scale-out triggered
2367,21/10/2025 15:26,1120,8,56,3.6,60,Provisioning new VM
2368,21/10/2025 15:27,944,8,47.2,2.1,60,Provisioning new VM
2369,21/10/2025 15:28,1033,8,51.6,2.8,60,Provisioning new VM
2370,21/10/2025 15:29,1385,9,69.2,7.8,0,New VM active
2371,21/10/2025 15:30,1177,9,52.3,2.9,0,Normal load
2372,21/10/2025 15:31,1118,9,49.7,2.5,0,Normal load
2373,21/10/2025 15:32,1224,9,54.4,3.2,0,Normal load
2374,21/10/2025 15:33,1275,9,56.7,3.7,0,Normal load
2375,21/10/2025 15:34,1368,9,60.8,4.7,0,Normal load
2376,21/10/2025 15:35,709,8,31.5,0.7,0,Scale-in
2377,21/10/2025 15:36,1146,8,57.3,3.8,0,Normal load
2378,21/10/2025 15:37,1001,8,50,2.5,0,Normal load
2379,21/10/2025 15:38,1138,8,56.9,3.8,0,; Network event
2380,21/10/2025 15:39,1239,8,62,5,0,Normal load
2381,21/10/2025 15:40,1055,8,52.8,2.9,0,Normal load
2382,21/10/2025 15:41,1056,8,52.8,3,0,Normal load
2383,21/10/2025 15:42,1252,8,62.6,5.2,0,Normal load
2384,21/10/2025 15:43,1193,8,59.6,4.4,0,Normal load
2385,21/10/2025 15:44,1205,8,60.2,4.6,0,Normal load
2386,21/10/2025 15:45,2716,8,100,50,60,Scale-out triggered
2387,21/10/2025 15:46,1165,8,58.2,4.1,60,Provisioning new VM
2388,21/10/2025 15:47,1061,8,53,3,60,Provisioning new VM
2389,21/10/2025 15:48,1334,8,66.7,6.7,60,Provisioning new VM
2390,21/10/2025 15:49,1355,9,67.8,7.1,0,New VM active
2391,21/10/2025 15:50,923,9,41,1.4,0,Normal load
2392,21/10/2025 15:51,1061,9,47.2,2.1,0,Normal load
2393,21/10/2025 15:52,976,9,43.4,1.7,0,Normal load
2394,21/10/2025 15:53,1102,9,49,2.4,0,Normal load
2395,21/10/2025 15:54,2969,9,100,50,60,Scale-out triggered
2396,21/10/2025 15:55,983,9,43.7,1.7,60,Provisioning new VM
2397,21/10/2025 15:56,1062,9,47.2,2.1,60,Provisioning new VM
2398,21/10/2025 15:57,2624,9,100,50,60,Provisioning new VM
2399,21/10/2025 15:58,1231,10,54.7,3.3,0,New VM active
2400,21/10/2025 15:59,1210,10,48.4,2.3,0,Normal load
2401,21/10/2025 16:00,1092,10,43.7,1.7,0,Normal load
2402,21/10/2025 16:01,1227,10,49.1,2.4,0,Normal load
2403,21/10/2025 16:02,1118,10,44.7,1.8,0,Normal load
2404,21/10/2025 16:03,1159,10,46.4,2,0,Normal load
2405,21/10/2025 16:04,1451,10,58,4,0,Normal load
2406,21/10/2025 16:05,1401,10,56,3.6,0,Normal load
2407,21/10/2025 16:06,1005,10,40.2,1.4,0,Normal load
2408,21/10/2025 16:07,1324,10,53,3,0,Normal load
2409,21/10/2025 16:08,1322,10,52.9,3,0,Normal load
2410,21/10/2025 16:09,1028,10,41.1,1.4,0,Normal load
2411,21/10/2025 16:10,1323,10,52.9,3,0,Normal load
2412,21/10/2025 16:11,1431,10,57.2,3.8,0,Normal load
2413,21/10/2025 16:12,1032,10,41.3,1.5,0,Normal load
2414,21/10/2025 16:13,1062,10,42.5,1.6,0,Normal load
2415,21/10/2025 16:14,1353,10,54.1,3.2,0,Normal load
2416,21/10/2025 16:15,1241,10,49.6,2.4,0,Normal load
2417,21/10/2025 16:16,1283,10,51.3,2.7,0,Normal load
2418,21/10/2025 16:17,1251,10,50,2.5,0,Normal load
2419,21/10/2025 16:18,1259,10,50.4,2.6,0,Normal load
2420,21/10/2025 16:19,501,9,20,0.3,0,Scale-in
2421,21/10/2025 16:20,1357,9,60.3,4.6,0,Normal load
2422,21/10/2025 16:21,1375,9,61.1,4.8,0,Normal load
2423,21/10/2025 16:22,1166,9,51.8,2.8,0,Normal load
2424,21/10/2025 16:23,2984,9,100,50,60,Scale-out triggered
2425,21/10/2025 16:24,970,9,43.1,1.6,60,Provisioning new VM
2426,21/10/2025 16:25,1277,9,56.8,3.7,60,Provisioning new VM
2427,21/10/2025 16:26,1286,9,57.2,3.8,60,Provisioning new VM
2428,21/10/2025 16:27,1191,10,52.9,3,0,New VM active
2429,21/10/2025 16:28,1369,10,54.8,3.3,0,Normal load
2430,21/10/2025 16:29,1150,10,46,2,0,Normal load
2431,21/10/2025 16:30,3212,10,100,50,60,Scale-out triggered
2432,21/10/2025 16:31,2618,10,100,50,60,Provisioning new VM
2433,21/10/2025 16:32,2991,10,100,50,60,Provisioning new VM
2434,21/10/2025 16:33,1174,10,47,2.1,60,Provisioning new VM
2435,21/10/2025 16:34,1234,11,49.4,2.4,0,New VM active
2436,21/10/2025 16:35,1145,11,41.6,1.5,0,Normal load
2437,21/10/2025 16:36,1180,11,42.9,1.6,0,Normal load
2438,21/10/2025 16:37,1324,11,48.1,2.2,0,Normal load
2439,21/10/2025 16:38,1134,11,41.2,1.4,0,Normal load
2440,21/10/2025 16:39,959,10,34.9,0.9,0,Scale-in
2441,21/10/2025 16:40,1462,10,58.5,4.1,0,Normal load
2442,21/10/2025 16:41,1407,10,56.3,3.6,0,Normal load
2443,21/10/2025 16:42,1006,10,40.2,1.4,0,Normal load
2444,21/10/2025 16:43,1303,10,52.1,2.8,0,Normal load
2445,21/10/2025 16:44,1125,10,45,1.8,0,Normal load
